"","kind",".pred_AI",".pred_class","detector","native","name","model","document_id","prompt"
"5943","Human",0.000285302696283907,"Human","HFOpenAI","Yes","Real CS224N","Human",769,NA
"5944","Human",0.000284724461380392,"Human","HFOpenAI","Yes","Real CS224N","Human",809,NA
"5945","AI",9.33722445839447e-06,"Human","Sapling",NA,"Fake CS224N - GPT3","GPT3",704,"Plain"
"5946","AI",0.999,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",199,"Simplify like non-native"
"5947","AI",0.00061835499946028,"Human","Crossplag",NA,"Fake CS224N - GPT3, PE","GPT4",614,"Elevate using technical"
"5948","AI",0.428359240293503,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",156,"Simplify like non-native"
"5949","AI",0.80282604694366,"AI","OriginalityAI",NA,"Fake CS224N - GPT3, PE","GPT4",520,"Elevate using technical"
"5950","Human",0.999981184248354,"AI","Sapling","No","Real TOEFL","Human",322,NA
"5951","AI",0.999999437894944,"AI","Sapling",NA,"Fake College Essays - GPT3","GPT3",487,"Plain"
"5952","Human",0.000183116382686421,"Human","HFOpenAI","Yes","US 8th grade essay","Human",175,NA
"5953","AI",0.714545228475551,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",91,"Simplify like non-native"
"5954","AI",0.989727437496185,"AI","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",399,"Simplify like non-native"
"5955","Human",7.95239898736407e-17,"Human","GPTZero","Yes","US 8th grade essay","Human",173,NA
"5956","Human",0,"Human","ZeroGPT","Yes","Real CS224N","Human",842,NA
"5957","AI",0.15817403793335,"Human","Quil",NA,"Fake CS224N - GPT3","GPT3",23,"Plain"
"5958","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",609,"Elevate using technical"
"5959","AI",0.000169080711202696,"Human","HFOpenAI",NA,"Fake CS224N - GPT3, PE","GPT4",598,"Elevate using technical"
"5960","Human",0,"Human","ZeroGPT","Yes","US 8th grade essay","Human",111,NA
"5961","AI",0.000240743160247803,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",713,"Elevate using technical"
"5962","Human",0.196841299533844,"Human","Quil","No","Real TOEFL","Human",910,NA
"5963","AI",0.000191628932952881,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",702,"Elevate using technical"
"5964","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",694,"Elevate using technical"
"5965","Human",1.17753759886524e-17,"Human","GPTZero","Yes","US 8th grade essay","Human",82,NA
"5966","AI",0.00146550347562879,"Human","HFOpenAI",NA,"Fake CS224N - GPT3, PE","GPT4",481,"Elevate using technical"
"5967","AI",0.999828219413757,"AI","Quil",NA,"Fake CS224N - GPT3","GPT3",574,"Plain"
"5968","Human",0.000298043130896986,"Human","Crossplag","Yes","Real CS224N","Human",774,NA
"5969","AI",0.20836146175861,"Human","OriginalityAI",NA,"Fake CS224N - GPT3, PE","GPT4",624,"Elevate using technical"
"5970","Human",0.00026385165983811,"Human","HFOpenAI","Yes","Real CS224N","Human",847,NA
"5971","AI",0.000173270702362061,"Human","Quil",NA,"Fake TOEFL - GPT4 - PE","GPT4",401,"Enhance like native"
"5972","Human",0.822917505237864,"AI","GPTZero","No","Real TOEFL","Human",242,NA
"5973","AI",0,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",287,"Enhance like native"
"5974","AI",0.000210062862606719,"Human","Crossplag",NA,"Fake CS224N - GPT3, PE","GPT4",465,"Elevate using technical"
"5975","Human",0.00017780065536499,"Human","Quil","Yes","Real College Essays","Human",549,NA
"5976","Human",6.6021668317262e-05,"Human","OriginalityAI","Yes","Real CS224N","Human",836,NA
"5977","Human",0,"Human","ZeroGPT","Yes","Real CS224N","Human",811,NA
"5978","AI",0.944892018679689,"AI","GPTZero",NA,"Fake College Essays - GPT3","GPT3",315,"Plain"
"5979","Human",0.125,"Human","ZeroGPT","Yes","Real College Essays","Human",347,NA
"5980","Human",0.000125618473343247,"Human","Sapling","Yes","US 8th grade essay","Human",175,NA
"5981","Human",0.000228583812713623,"Human","Quil","Yes","Real College Essays","Human",407,NA
"5982","AI",0,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",379,"Enhance like native"
"5983","Human",4e-04,"Human","OriginalityAI","Yes","US 8th grade essay","Human",99,NA
"5984","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",556,"Elevate using technical"
"5985","AI",5.2616514012449e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",560,"Elevate using technical"
"5986","AI",0.714545228475551,"AI","GPTZero",NA,"Fake TOEFL - GPT4 - PE","GPT4",372,"Enhance like native"
"5987","AI",0.121589183807373,"Human","Quil",NA,"US 8th grade essay - GPT simplify","GPT4",197,"Simplify like non-native"
"5988","Human",0.00556623423472047,"Human","Crossplag","Yes","Real CS224N","Human",849,NA
"5989","Human",1.47474244722172e-05,"Human","GPTZero","Yes","Real CS224N","Human",849,NA
"5990","AI",0.900023466712142,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",427,"Simplify like non-native"
"5991","AI",0.0580059066414833,"Human","HFOpenAI",NA,"US 8th grade essay - GPT simplify","GPT4",109,"Simplify like non-native"
"5992","Human",0.405334711074829,"Human","HFOpenAI","No","Real TOEFL","Human",400,NA
"5993","Human",0.184578582644463,"Human","HFOpenAI","No","Real TOEFL","Human",300,NA
"5994","Human",0.000230371952056885,"Human","Quil","Yes","US 8th grade essay","Human",101,NA
"5995","AI",0.0230241790413857,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",81,"Simplify like non-native"
"5996","AI",0.9999,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",126,"Simplify like non-native"
"5997","AI",0.992,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",155,"Simplify like non-native"
"5998","AI",7.22841782985206e-07,"Human","Sapling",NA,"Fake TOEFL - GPT4 - PE","GPT4",433,"Enhance like native"
"5999","AI",0.0137012776560349,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",696,"Elevate using technical"
"6000","Human",0.625,"AI","ZeroGPT","No","Real TOEFL","Human",277,NA
"6001","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",650,"Elevate using technical"
"6002","AI",0.714545228475551,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",236,"Simplify like non-native"
"6003","AI",0.000656476745721681,"Human","GPTZero",NA,"Fake TOEFL - GPT4 - PE","GPT4",213,"Enhance like native"
"6004","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",677,"Elevate using technical"
"6005","Human",0.00021083842148073,"Human","HFOpenAI","Yes","US 8th grade essay","Human",143,NA
"6006","AI",0.00016122234228533,"Human","OriginalityAI",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",507,"Elevate using literary"
"6007","AI",0.000175176406628452,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",159,"Simplify like non-native"
"6008","AI",0,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",476,"Enhance like native"
"6009","AI",0,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",206,"Enhance like native"
"6010","Human",0.108258090913296,"Human","HFOpenAI","Yes","Real CS224N","Human",866,NA
"6011","Human",0.00407081842422485,"Human","Quil","Yes","US 8th grade essay","Human",448,NA
"6012","Human",0.000183219599421136,"Human","Crossplag","Yes","US 8th grade essay","Human",108,NA
"6013","AI",0.87391912937164,"AI","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",691,"Plain"
"6014","Human",0.299880713224411,"Human","HFOpenAI","Yes","Real CS224N","Human",802,NA
"6015","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",617,"Plain"
"6016","AI",0,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",303,"Enhance like native"
"6017","AI",0.00131431254711778,"Human","Sapling",NA,"Fake TOEFL - GPT4 - PE","GPT4",271,"Enhance like native"
"6018","AI",1.94673952846891e-06,"Human","Sapling",NA,"Fake TOEFL - GPT4 - PE","GPT4",268,"Enhance like native"
"6019","AI",0.999432384967804,"AI","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",689,"Plain"
"6020","AI",0.000656476745721681,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",705,"Elevate using technical"
"6021","Human",0.941551148891449,"AI","HFOpenAI","No","Real TOEFL","Human",320,NA
"6022","AI",0.000173270702362061,"Human","Quil",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",203,"Elevate using literary"
"6023","Human",0.0143731093573082,"Human","GPTZero","No","Real TOEFL","Human",453,NA
"6024","AI",0.998122036457062,"AI","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",163,"Simplify like non-native"
"6025","AI",0.0001913577580126,"Human","Crossplag",NA,"Fake College Essays - GPT3","GPT3",423,"Plain"
"6026","Human",0.98806619644165,"AI","OriginalityAI","No","Real TOEFL","Human",264,NA
"6027","Human",0.204207539558411,"Human","Quil","Yes","US 8th grade essay","Human",135,NA
"6028","AI",1.47474244722172e-05,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",443,"Elevate using technical"
"6029","AI",0.14652207493782,"Human","Crossplag",NA,"Fake CS224N - GPT3","GPT3",605,"Plain"
"6030","Human",0.000185065087862313,"Human","HFOpenAI","Yes","Real CS224N","Human",756,NA
"6031","Human",0.000301480293273926,"Human","Quil","Yes","Real College Essays","Human",289,NA
"6032","AI",0.999997823192612,"AI","Sapling",NA,"US 8th grade essay - GPT simplify","GPT4",85,"Simplify like non-native"
"6033","Human",0.0020210209768265,"Human","OriginalityAI","Yes","Real CS224N","Human",847,NA
"6034","AI",0.999743378106198,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",617,"Plain"
"6035","AI",0.151445546868438,"Human","GPTZero",NA,"Fake TOEFL - GPT4 - PE","GPT4",363,"Enhance like native"
"6036","AI",0.887165174136601,"AI","GPTZero",NA,"Fake College Essays - GPT3","GPT3",903,"Plain"
"6037","Human",0.822315752506256,"AI","HFOpenAI","No","Real TOEFL","Human",246,NA
"6038","Human",0.000356771974998781,"Human","GPTZero","No","Real TOEFL","Human",307,NA
"6039","AI",0.000565707683563232,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",611,"Elevate using technical"
"6040","AI",0.000818342145066708,"Human","Crossplag",NA,"US 8th grade essay - GPT simplify","GPT4",85,"Simplify like non-native"
"6041","Human",0.0146468263119459,"Human","HFOpenAI","No","Real TOEFL","Human",450,NA
"6042","Human",0,"Human","ZeroGPT","Yes","Real College Essays","Human",898,NA
"6043","AI",0,"Human","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",311,"Enhance like native"
"6044","Human",7.74493207678084e-07,"Human","Sapling","Yes","US 8th grade essay","Human",190,NA
"6045","AI",0.000173254302353598,"Human","HFOpenAI",NA,"Fake TOEFL - GPT4 - PE","GPT4",283,"Enhance like native"
"6046","Human",0.625,"AI","ZeroGPT","No","Real TOEFL","Human",542,NA
"6047","AI",0.091164246201515,"Human","OriginalityAI",NA,"Fake College Essays - GPT3","GPT3",439,"Plain"
"6048","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",674,"Elevate using technical"
"6049","AI",0.999575436115265,"AI","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",573,"Plain"
"6050","AI",0.00017658292199485,"Human","HFOpenAI",NA,"Fake TOEFL - GPT4 - PE","GPT4",357,"Enhance like native"
"6051","AI",0.887165174136601,"AI","GPTZero",NA,"Fake TOEFL - GPT4 - PE","GPT4",397,"Enhance like native"
"6052","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",581,"Elevate using technical"
"6053","Human",2.12284478183524e-06,"Human","GPTZero","Yes","Real CS224N","Human",773,NA
"6054","AI",0.0116990394890308,"Human","HFOpenAI",NA,"Fake CS224N - GPT3, PE","GPT4",484,"Elevate using technical"
"6055","Human",0.00014999930135673,"Human","OriginalityAI","Yes","Real College Essays","Human",348,NA
"6056","Human",0.000169754028320312,"Human","Quil","Yes","US 8th grade essay","Human",227,NA
"6057","AI",0.00839393679052591,"Human","Crossplag",NA,"Fake CS224N - GPT3, PE","GPT4",410,"Elevate using technical"
"6058","Human",3e-04,"Human","OriginalityAI","Yes","US 8th grade essay","Human",210,NA
"6059","Human",0.000535190105438232,"Human","Quil","Yes","US 8th grade essay","Human",158,NA
"6060","AI",4.87889675104825e-07,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",665,"Elevate using technical"
"6061","Human",0.000226120464503765,"Human","HFOpenAI","Yes","Real CS224N","Human",834,NA
"6062","Human",5.88163668979735e-06,"Human","Sapling","Yes","Real College Essays","Human",421,NA
"6063","AI",0.999055094716279,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",686,"Plain"
"6064","AI",0.000392382615245879,"Human","Crossplag",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",202,"Elevate using literary"
"6065","Human",0.00431971810758114,"Human","HFOpenAI","Yes","Real CS224N","Human",856,NA
"6066","Human",0.0930786952092302,"Human","Sapling","Yes","US 8th grade essay","Human",135,NA
"6067","Human",0.18160355080909,"Human","OriginalityAI","Yes","Real College Essays","Human",432,NA
"6068","AI",1,"AI","ZeroGPT",NA,"Fake TOEFL - GPT4 - PE","GPT4",457,"Enhance like native"
"6069","AI",5.7239372836193e-05,"Human","OriginalityAI",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",60,"Elevate using literary"
"6070","Human",0.637178599834442,"AI","HFOpenAI","No","Real TOEFL","Human",263,NA
"6071","Human",0.00408719346049046,"Human","GPTZero","No","Real TOEFL","Human",459,NA
"6072","AI",0.25,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",38,"Plain"
"6073","AI",5.96046447753906e-07,"Human","Sapling",NA,"Fake TOEFL - GPT4 - PE","GPT4",272,"Enhance like native"
"6074","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",505,"Elevate using technical"
"6075","AI",0.715029060840607,"AI","Crossplag",NA,"Fake College Essays - GPT3","GPT3",65,"Plain"
"6076","AI",4.95840343568726e-15,"Human","GPTZero",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",4,"Elevate using literary"
"6077","AI",0.00021439790725708,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",443,"Elevate using technical"
"6078","Human",4.18786858691345e-06,"Human","Sapling","Yes","US 8th grade essay","Human",148,NA
"6079","AI",0.999789178371429,"AI","Quil",NA,"Fake CS224N - GPT3","GPT3",701,"Plain"
"6080","Human",0.677545547485352,"AI","Quil","No","Real TOEFL","Human",329,NA
"6081","AI",0.000220358371734619,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",625,"Elevate using technical"
"6082","Human",0.363726377487183,"Human","Crossplag","No","Real TOEFL","Human",377,NA
"6083","AI",0.00128501292783767,"Human","HFOpenAI",NA,"Fake CS224N - GPT3, PE","GPT4",550,"Elevate using technical"
"6084","AI",1.47474244722172e-05,"Human","GPTZero",NA,"Fake CS224N - GPT3, PE","GPT4",500,"Elevate using technical"
"6085","AI",0.0018942396854982,"Human","OriginalityAI",NA,"Fake CS224N - GPT3, PE","GPT4",652,"Elevate using technical"
"6086","Human",0,"Human","ZeroGPT","Yes","Real CS224N","Human",846,NA
"6087","AI",0.000656476745721681,"Human","GPTZero",NA,"Fake CS224N - GPT3","GPT3",670,"Plain"
"6088","AI",0.948113083839417,"AI","HFOpenAI",NA,"US 8th grade essay - GPT simplify","GPT4",250,"Simplify like non-native"
"6089","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3","GPT3",587,"Plain"
"6090","AI",0.125,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",592,"Elevate using technical"
"6091","Human",0.000172233252669685,"Human","Crossplag","Yes","US 8th grade essay","Human",920,NA
"6092","AI",0.822917505237864,"AI","GPTZero",NA,"US 8th grade essay - GPT simplify","GPT4",85,"Simplify like non-native"
"6093","Human",0.00043651292799041,"Human","OriginalityAI","Yes","Real CS224N","Human",780,NA
"6094","AI",0.99978107213974,"AI","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",666,"Plain"
"6095","Human",2.12284478183524e-06,"Human","GPTZero","Yes","Real CS224N","Human",852,NA
"6096","Human",0.010550803614024,"Human","OriginalityAI","Yes","Real College Essays","Human",729,NA
"6097","AI",0.000181257724761963,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",536,"Elevate using technical"
"6098","Human",0.706517696380615,"AI","HFOpenAI","No","Real TOEFL","Human",62,NA
"6099","AI",0.99161618947983,"AI","OriginalityAI",NA,"Fake CS224N - GPT3","GPT3",579,"Plain"
"6100","Human",0.869978249073029,"AI","Crossplag","No","Real TOEFL","Human",304,NA
"6101","AI",0.999995873577089,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",604,"Plain"
"6102","AI",0.000256240367889404,"Human","Quil",NA,"Fake TOEFL - GPT4 - PE","GPT4",291,"Enhance like native"
"6103","AI",0.999867491740917,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",535,"Plain"
"6104","AI",0.995127201080322,"AI","Quil",NA,"Fake CS224N - GPT3","GPT3",590,"Plain"
"6105","AI",0,"Human","ZeroGPT",NA,"US 8th grade essay - GPT simplify","GPT4",153,"Simplify like non-native"
"6106","AI",0.0105472803115845,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",560,"Elevate using technical"
"6107","Human",3.4701824188188e-05,"Human","Sapling","No","Real TOEFL","Human",400,NA
"6108","Human",0,"Human","ZeroGPT","Yes","US 8th grade essay","Human",328,NA
"6109","Human",4.18872838262925e-08,"Human","GPTZero","Yes","Real CS224N","Human",871,NA
"6110","Human",7.95239898736407e-17,"Human","GPTZero","Yes","US 8th grade essay","Human",913,NA
"6111","Human",5.78025767844716e-09,"Human","GPTZero","Yes","Real CS224N","Human",756,NA
"6112","AI",1.6495494023383e-05,"Human","Sapling",NA,"Fake CS224N - GPT3, PE","GPT4",718,"Elevate using technical"
"6113","Human",0,"Human","ZeroGPT","Yes","US 8th grade essay","Human",116,NA
"6114","AI",0.017672495916486,"Human","OriginalityAI",NA,"Fake CS224N - GPT3, PE","GPT4",561,"Elevate using technical"
"6115","AI",0.0142616033554077,"Human","Quil",NA,"Fake CS224N - GPT3, PE","GPT4",677,"Elevate using technical"
"6116","AI",0.966657996177673,"AI","Quil",NA,"US 8th grade essay - GPT simplify","GPT4",114,"Simplify like non-native"
"6117","AI",0.000336534169036895,"Human","HFOpenAI",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",4,"Elevate using literary"
"6118","AI",0.935677111148834,"AI","Quil",NA,"US 8th grade essay - GPT simplify","GPT4",103,"Simplify like non-native"
"6119","AI",0,"Human","ZeroGPT",NA,"Fake CS224N - GPT3, PE","GPT4",597,"Elevate using technical"
"6120","AI",0.0162619971534581,"Human","Sapling",NA,"US 8th grade essay - GPT simplify","GPT4",138,"Simplify like non-native"
"6121","Human",0.000394815899198875,"Human","HFOpenAI","Yes","Real CS224N","Human",789,NA
"6122","AI",0.000515580177307129,"Human","Quil",NA,"Fake College Essays - GPT3 Prompt Engineered","GPT3",3,"Elevate using literary"
"6123","Human",0.000656018208246678,"Human","HFOpenAI","Yes","Real CS224N","Human",849,NA
"6124","AI",0.999915050399041,"AI","Sapling",NA,"US 8th grade essay - GPT simplify","GPT4",91,"Simplify like non-native"
"6125","AI",0.000194013118743896,"Human","Quil",NA,"Fake TOEFL - GPT4 - PE","GPT4",213,"Enhance like native"
"6126","AI",0.000314375007292256,"Human","HFOpenAI",NA,"Fake CS224N - GPT3","GPT3",33,"Plain"
"6127","Human",0.0035547988954931,"Human","OriginalityAI","Yes","Real CS224N","Human",858,NA
"6128","AI",0.00373959541320801,"Human","Quil",NA,"Fake CS224N - GPT3","GPT3",529,"Plain"
"6129","AI",0.999995809778706,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",590,"Plain"
"6130","Human",0.98246496915817,"AI","OriginalityAI","No","Real TOEFL","Human",332,NA
"6131","AI",0.9986,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",233,"Simplify like non-native"
"6132","Human",0.572166204452515,"AI","Quil","No","Real TOEFL","Human",497,NA
"6133","AI",1,"AI","OriginalityAI",NA,"US 8th grade essay - GPT simplify","GPT4",171,"Simplify like non-native"
"6134","AI",0,"Human","ZeroGPT",NA,"US 8th grade essay - GPT simplify","GPT4",81,"Simplify like non-native"
"6135","AI",0.99999890181405,"AI","Sapling",NA,"Fake CS224N - GPT3","GPT3",628,"Plain"
"6136","Human",0.960883796215057,"AI","Crossplag","No","Real TOEFL","Human",345,NA
"6137","Human",3.18690455353678e-23,"Human","GPTZero","Yes","Real College Essays","Human",73,NA
"6138","AI",0.999826610088348,"AI","Quil",NA,"US 8th grade essay - GPT simplify","GPT4",84,"Simplify like non-native"
